1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
620, 660, 128
617, 663, 126
615, 663, 126
618, 654, 131
618, 665, 125
618, 660, 128
617, 663, 126
614, 665, 125
617, 660, 128
617, 663, 126
618, 658, 129
615, 661, 127
617, 663, 126
614, 665, 125
617, 660, 128
618, 663, 126
617, 663, 126
617, 663, 126
615, 661, 127
682, 656, 130
687, 675, 120
570, 699, 107
651, 628, 145
700, 455, 237
676, 360, 288
506, 240, 352
805, 678, 118
300, 241, 351
345, 247, 348
376, 230, 357
275, 262, 340
264, 266, 338
309, 241, 351
288, 264, 339
236, 322, 308
217, 328, 305
216, 315, 312
208, 346, 295
220, 307, 316
171, 367, 284
205, 296, 322
271, 238, 353
307, 258, 342
420, 264, 339
492, 316, 311
836, 705, 104
479, 450, 240
566, 390, 272
511, 410, 261
818, 705, 104
760, 701, 106
361, 335, 301
350, 303, 318
322, 303, 318
291, 313, 313
286, 305, 317
300, 288, 326
329, 271, 335
309, 258, 342
284, 255, 344
271, 241, 351
257, 142, 404
257, 150, 400
291, 166, 391
575, 136, 407
538, 153, 398
489, 151, 399
426, 163, 393
371, 168, 390
358, 172, 388
326, 174, 387
250, 189, 379
227, 247, 348
206, 292, 324
160, 328, 305
115, 388, 273
101, 322, 308
144, 215, 365
154, 148, 401
182, 95, 429
212, 90, 432
205, 91, 431
194, 90, 432
194, 97, 428
175, 101, 426
156, 211, 367
157, 279, 331
149, 303, 318
156, 322, 308
163, 290, 325
206, 120, 416
307, 99, 427
410, 54, 451
258, 58, 449
264, 52, 452
473, 866, 18
479, 856, 23
473, 838, 33
502, 778, 65
46, 178, 385
46, 161, 394
52, 163, 393
43, 330, 304
531, 60, 448
139, 440, 245
260, 191, 378
556, 221, 362
860, 298, 321
111, 378, 278
105, 438, 246
127, 457, 236
99, 386, 274
225, 159, 395
798, 496, 215
686, 341, 298
572, 232, 356
818, 399, 267
745, 354, 291
262, 127, 412
164, 108, 422
230, 88, 433
161, 65, 445
852, 155, 397
845, 151, 399
842, 157, 396
838, 159, 395
833, 161, 394
829, 161, 394
831, 157, 396
826, 163, 393
828, 163, 393
810, 165, 392
794, 168, 390
711, 185, 381
187, 517, 204
663, 693, 110
615, 667, 124
624, 652, 132
613, 669, 123
615, 667, 124
617, 663, 126
617, 665, 125
621, 658, 129
617, 663, 126
614, 671, 122
617, 663, 126
618, 665, 125
620, 661, 127
617, 661, 127
617, 665, 125
617, 665, 125
615, 663, 126
613, 669, 123
615, 663, 126
625, 654, 131
620, 661, 127
618, 661, 127
617, 665, 125
613, 671, 122
618, 663, 126
622, 654, 131
618, 663, 126
620, 656, 130
614, 667, 124
614, 671, 122
618, 663, 126
637, 639, 139
622, 658, 129
615, 669, 123
621, 658, 129
615, 667, 124
615, 669, 123
617, 665, 125
617, 667, 124
621, 656, 130
620, 661, 127
618, 661, 127
621, 658, 129
625, 654, 131
624, 652, 132
618, 661, 127
614, 671, 122
624, 658, 129
614, 669, 123
620, 660, 128
618, 661, 127
618, 661, 127
618, 660, 128
617, 663, 126
622, 656, 130
614, 667, 124
617, 663, 126
614, 667, 124
620, 661, 127
618, 661, 127
615, 667, 124
615, 665, 125
618, 663, 126
615, 669, 123
624, 656, 130
624, 658, 129
620, 660, 128
617, 665, 125
615, 663, 126
614, 665, 125
613, 671, 122
622, 656, 130
617, 663, 126
615, 663, 126
615, 667, 124
618, 661, 127
627, 650, 133
615, 663, 126
614, 669, 123
625, 650, 133
622, 656, 130
614, 661, 127
617, 663, 126
621, 658, 129
615, 661, 127
615, 665, 125
617, 665, 125
615, 663, 126
622, 656, 130
622, 656, 130
622, 654, 131
618, 658, 129
617, 661, 127
624, 652, 132
611, 671, 122
617, 661, 127
613, 671, 122
627, 650, 133
622, 656, 130
621, 656, 130
620, 660, 128
624, 652, 132
621, 656, 130
621, 658, 129
615, 667, 124
615, 665, 125
618, 661, 127
615, 665, 125
628, 648, 134
617, 663, 126
615, 663, 126
614, 667, 124
615, 665, 125
618, 661, 127
617, 667, 124
615, 661, 127
615, 663, 126
624, 654, 131
621, 656, 130
614, 665, 125
621, 656, 130
618, 661, 127
622, 652, 132
622, 654, 131
615, 671, 122
622, 656, 130
622, 656, 130
611, 665, 125
615, 663, 126
621, 656, 130
620, 660, 128
614, 663, 126
618, 665, 125
621, 656, 130
620, 658, 129
621, 654, 131
614, 669, 123
624, 652, 132
620, 656, 130
621, 656, 130
618, 663, 126
618, 661, 127
621, 656, 130
620, 661, 127
617, 663, 126
620, 656, 130
628, 646, 135
615, 667, 124
615, 665, 125
617, 663, 126
618, 661, 127
615, 661, 127
614, 667, 124
614, 667, 124
614, 669, 123
628, 648, 134
625, 656, 130
614, 665, 125
617, 665, 125
624, 654, 131
621, 656, 130
618, 663, 126
621, 656, 130
617, 665, 125
615, 663, 126
617, 665, 125
620, 661, 127
614, 665, 125
618, 661, 127
617, 661, 127
622, 656, 130
615, 665, 125
628, 646, 135
615, 669, 123
621, 656, 130
617, 663, 126
620, 660, 128
625, 652, 132
620, 658, 129
615, 667, 124
614, 667, 124
618, 665, 125
618, 665, 125
615, 665, 125
615, 665, 125
614, 669, 123
617, 667, 124
617, 665, 125
617, 663, 126
620, 658, 129
615, 661, 127
615, 665, 125
614, 665, 125
615, 667, 124
614, 665, 125
617, 665, 125
622, 656, 130
620, 656, 130
615, 665, 125
624, 654, 131
618, 661, 127
614, 667, 124
614, 667, 124
620, 661, 127
613, 671, 122
618, 663, 126
615, 665, 125
618, 661, 127
620, 656, 130
614, 667, 124
617, 661, 127
617, 663, 126
617, 665, 125
614, 671, 122
614, 669, 123
621, 658, 129
627, 648, 134
615, 665, 125
622, 660, 128
634, 641, 138
621, 658, 129
618, 661, 127
617, 663, 126
622, 656, 130
617, 660, 128
617, 665, 125
618, 663, 126
614, 669, 123
614, 669, 123
617, 665, 125
617, 663, 126
614, 667, 124
618, 663, 126
627, 652, 132
622, 658, 129
618, 663, 126
614, 667, 124
618, 661, 127
617, 663, 126
618, 665, 125
618, 661, 127
615, 667, 124
618, 663, 126
617, 663, 126
618, 661, 127
615, 663, 126
614, 669, 123
617, 663, 126
615, 665, 125
622, 656, 130
622, 654, 131
620, 660, 128
615, 667, 124
620, 661, 127
614, 667, 124
614, 669, 123
624, 654, 131
620, 654, 131
618, 661, 127
615, 663, 126
614, 667, 124
622, 654, 131
618, 660, 128
614, 669, 123
613, 669, 123
617, 665, 125
620, 658, 129
617, 661, 127
618, 661, 127
627, 648, 134
621, 656, 130
615, 665, 125
621, 656, 130
615, 667, 124
618, 663, 126
621, 660, 128
615, 665, 125
614, 667, 124
621, 658, 129
615, 663, 126
615, 663, 126
615, 667, 124
617, 663, 126
614, 665, 125
627, 648, 134
615, 665, 125
614, 667, 124
614, 667, 124
617, 663, 126
620, 660, 128
627, 648, 134
617, 665, 125
618, 661, 127
617, 661, 127
615, 665, 125
617, 663, 126
617, 661, 127
625, 652, 132
615, 663, 126
618, 665, 125
615, 667, 124
613, 671, 122
622, 656, 130
620, 660, 128
615, 665, 125
624, 656, 130
618, 663, 126
615, 665, 125
613, 665, 125
620, 660, 128
620, 660, 128
622, 658, 129
615, 669, 123
617, 661, 127
613, 669, 123
628, 646, 135
615, 665, 125
617, 663, 126
615, 667, 124
615, 665, 125
621, 656, 130
615, 667, 124
615, 663, 126
618, 661, 127
621, 658, 129
617, 661, 127
615, 667, 124
618, 661, 127
617, 661, 127
614, 669, 123
614, 671, 122
618, 663, 126
615, 663, 126
617, 665, 125
618, 660, 128
618, 661, 127
617, 663, 126
618, 658, 129
617, 660, 128
614, 667, 124
618, 661, 127
618, 660, 128
615, 667, 124
614, 663, 126
620, 658, 129
618, 663, 126
620, 658, 129
624, 652, 132
615, 665, 125
617, 663, 126
614, 665, 125
621, 660, 128
614, 665, 125
615, 667, 124
620, 658, 129
617, 663, 126
620, 658, 129
617, 661, 127
615, 663, 126
614, 669, 123
617, 663, 126
614, 667, 124
622, 658, 129
614, 667, 124
614, 671, 122
618, 661, 127
615, 665, 125
620, 660, 128
621, 658, 129
615, 663, 126
624, 652, 132
613, 669, 123
613, 669, 123
620, 658, 129
618, 661, 127
618, 661, 127
617, 663, 126
621, 654, 131
614, 667, 124
617, 665, 125
622, 654, 131
618, 661, 127
625, 650, 133
614, 669, 123
618, 661, 127
625, 652, 132
630, 645, 136
621, 658, 129
617, 660, 128
615, 667, 124
615, 665, 125
618, 660, 128
615, 667, 124
614, 665, 125
617, 661, 127
614, 669, 123
615, 669, 123
618, 660, 128
625, 652, 132
618, 660, 128
615, 663, 126
624, 656, 130
622, 656, 130
613, 669, 123
614, 665, 125
615, 665, 125
621, 658, 129
624, 650, 133
618, 660, 128
617, 658, 129
613, 671, 122
614, 667, 124
617, 663, 126
620, 660, 128
617, 663, 126
618, 661, 127
618, 661, 127
614, 671, 122
614, 669, 123
620, 656, 130
620, 658, 129
620, 658, 129
613, 671, 122
618, 660, 128
620, 656, 130
624, 652, 132
618, 663, 126
624, 656, 130
621, 654, 131
617, 663, 126
614, 669, 123
618, 660, 128
614, 665, 125
617, 663, 126
615, 667, 124
617, 660, 128
621, 654, 131
620, 658, 129
613, 669, 123
613, 669, 123
617, 661, 127
622, 654, 131
615, 667, 124
615, 667, 124
614, 667, 124
618, 661, 127
615, 665, 125
622, 658, 129
634, 641, 138
618, 663, 126
614, 667, 124
614, 667, 124
615, 667, 124
617, 665, 125
620, 660, 128
621, 660, 128
617, 665, 125
614, 667, 124
613, 667, 124
620, 661, 127
620, 660, 128
614, 667, 124
611, 671, 122
617, 663, 126
618, 661, 127
615, 667, 124
614, 667, 124
615, 663, 126
620, 658, 129
613, 667, 124
613, 667, 124
614, 667, 124
615, 661, 127
621, 658, 129
615, 667, 124
618, 665, 125
614, 669, 123
620, 658, 129
614, 661, 127
614, 665, 125
615, 665, 125
617, 663, 126
621, 654, 131
615, 665, 125
615, 665, 125
614, 669, 123
621, 661, 127
615, 667, 124
617, 665, 125
615, 665, 125
613, 669, 123
615, 665, 125
614, 665, 125
617, 661, 127
614, 665, 125
621, 658, 129
620, 658, 129
615, 671, 122
613, 669, 123
617, 663, 126
615, 663, 126
615, 665, 125
614, 667, 124
621, 658, 129
617, 663, 126
613, 669, 123
617, 663, 126
617, 663, 126
622, 656, 130
618, 661, 127
618, 661, 127
617, 661, 127
617, 661, 127
621, 656, 130
617, 663, 126
618, 661, 127
614, 669, 123
618, 661, 127
618, 661, 127
615, 663, 126
618, 660, 128
615, 667, 124
614, 671, 122
618, 661, 127
618, 661, 127
618, 660, 128
617, 661, 127
620, 658, 129
618, 663, 126
617, 663, 126
622, 656, 130
622, 658, 129
617, 661, 127
620, 663, 126
620, 661, 127
617, 665, 125
617, 663, 126
614, 660, 128
615, 665, 125
614, 667, 124
615, 665, 125
618, 661, 127
614, 669, 123
617, 661, 127
614, 667, 124
615, 667, 124
621, 656, 130
614, 669, 123
628, 648, 134
618, 663, 126
615, 669, 123
621, 656, 130
617, 663, 126
614, 667, 124
621, 654, 131
617, 665, 125
621, 654, 131
614, 671, 122
618, 661, 127
613, 671, 122
615, 669, 123
614, 667, 124
615, 663, 126
617, 663, 126
618, 663, 126
620, 658, 129
627, 648, 134
615, 669, 123
615, 667, 124
618, 661, 127
621, 654, 131
613, 667, 124
622, 654, 131
611, 671, 122
615, 665, 125
617, 665, 125
624, 656, 130
611, 671, 122
614, 667, 124
614, 667, 124
622, 656, 130
617, 663, 126
625, 650, 133
624, 654, 131
622, 658, 129
614, 669, 123
621, 656, 130
617, 663, 126
617, 661, 127
625, 652, 132
615, 669, 123
618, 661, 127
614, 669, 123
615, 665, 125
617, 665, 125
622, 656, 130
628, 650, 133
618, 661, 127
622, 654, 131
617, 663, 126
618, 661, 127
621, 654, 131
625, 654, 131
621, 658, 129
614, 667, 124
617, 665, 125
617, 663, 126
628, 648, 134
617, 663, 126
614, 667, 124
622, 654, 131
621, 660, 128
620, 656, 130
614, 671, 122
620, 656, 130
618, 661, 127
617, 663, 126
621, 656, 130
617, 661, 127
613, 669, 123
614, 671, 122
621, 658, 129
617, 663, 126
614, 665, 125
621, 658, 129
618, 665, 125
618, 661, 127
620, 661, 127
621, 656, 130
615, 667, 124
621, 658, 129
625, 652, 132
618, 661, 127
617, 663, 126
614, 669, 123
615, 667, 124
615, 667, 124
618, 661, 127
615, 663, 126
621, 656, 130
615, 665, 125
614, 665, 125
617, 661, 127
613, 671, 122
614, 665, 125
618, 661, 127
614, 669, 123
615, 669, 123
624, 656, 130
615, 667, 124
618, 667, 124
614, 667, 124
620, 661, 127
614, 669, 123
614, 669, 123
617, 665, 125
614, 669, 123
615, 665, 125
617, 663, 126
621, 658, 129
618, 660, 128
614, 669, 123
620, 658, 129
614, 665, 125
614, 669, 123
615, 661, 127
615, 667, 124
613, 667, 124
618, 660, 128
614, 667, 124
614, 667, 124
615, 669, 123
617, 665, 125
622, 656, 130
