1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
540, 226, 359
541, 226, 359
538, 226, 359
540, 226, 359
540, 226, 359
541, 226, 359
541, 226, 359
538, 226, 359
540, 226, 359
540, 226, 359
544, 225, 360
542, 225, 360
541, 226, 359
542, 226, 359
540, 226, 359
538, 226, 359
542, 226, 359
644, 568, 177
644, 570, 176
646, 571, 175
590, 616, 151
531, 699, 107
544, 729, 91
618, 706, 103
700, 616, 151
662, 675, 120
558, 226, 359
549, 232, 356
549, 230, 357
552, 230, 357
552, 230, 357
552, 230, 357
552, 230, 357
679, 663, 126
556, 686, 114
198, 774, 67
73, 770, 69
548, 226, 359
556, 226, 359
555, 228, 358
555, 228, 358
559, 226, 359
554, 228, 358
552, 228, 358
548, 232, 356
554, 228, 358
545, 232, 356
552, 230, 357
554, 228, 358
552, 230, 357
