900, 900
x軸, y軸（補正なし）, ypos（補正あり）
660, 371, 282
662, 378, 278
660, 380, 277
660, 380, 277
659, 378, 278
662, 378, 278
662, 378, 278
662, 378, 278
659, 378, 278
660, 378, 278
659, 378, 278
660, 378, 278
663, 380, 277
662, 380, 277
660, 380, 277
662, 380, 277
660, 380, 277
660, 378, 278
660, 380, 277
660, 380, 277
662, 378, 278
662, 382, 276
660, 380, 277
663, 382, 276
660, 378, 278
660, 380, 277
662, 382, 276
662, 380, 277
660, 378, 278
663, 382, 276
660, 378, 278
662, 380, 277
662, 382, 276
662, 380, 277
660, 378, 278
660, 378, 278
662, 378, 278
660, 376, 279
659, 378, 278
665, 382, 276
662, 378, 278
662, 378, 278
660, 380, 277
659, 378, 278
663, 380, 277
660, 380, 277
656, 378, 278
659, 378, 278
660, 378, 278
662, 380, 277
660, 380, 277
659, 376, 279
662, 380, 277
660, 378, 278
660, 378, 278
660, 378, 278
662, 380, 277
659, 378, 278
659, 378, 278
660, 380, 277
663, 382, 276
663, 380, 277
662, 378, 278
659, 380, 277
662, 380, 277
656, 380, 277
660, 378, 278
662, 382, 276
662, 380, 277
663, 380, 277
662, 378, 278
660, 380, 277
660, 378, 278
660, 378, 278
662, 380, 277
662, 380, 277
662, 380, 277
659, 378, 278
660, 380, 277
662, 380, 277
660, 380, 277
663, 380, 277
662, 378, 278
660, 380, 277
660, 378, 278
662, 382, 276
662, 380, 277
665, 382, 276
660, 376, 279
