1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
632, 264, 339
634, 264, 339
632, 264, 339
632, 264, 339
634, 264, 339
635, 262, 340
632, 264, 339
634, 262, 340
631, 262, 340
634, 264, 339
632, 264, 339
632, 264, 339
634, 264, 339
631, 262, 340
634, 262, 340
631, 262, 340
631, 264, 339
632, 264, 339
632, 266, 338
634, 262, 340
641, 271, 335
634, 264, 339
632, 266, 338
634, 264, 339
632, 266, 338
632, 264, 339
632, 264, 339
632, 264, 339
632, 264, 339
631, 264, 339
631, 264, 339
634, 262, 340
635, 264, 339
634, 264, 339
635, 262, 340
632, 264, 339
