1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
656, 641, 138
660, 639, 139
658, 643, 137
656, 643, 137
659, 641, 138
660, 639, 139
655, 645, 136
662, 635, 141
659, 639, 139
658, 643, 137
659, 639, 139
658, 645, 136
656, 645, 136
658, 648, 134
656, 646, 135
689, 607, 156
677, 654, 131
676, 633, 142
701, 656, 130
659, 648, 134
746, 676, 119
278, 361, 287
427, 403, 265
322, 382, 276
341, 285, 328
289, 277, 332
225, 223, 361
181, 236, 354
167, 236, 354
122, 331, 303
97, 360, 288
84, 345, 296
78, 331, 303
71, 294, 323
374, 221, 362
364, 163, 393
381, 105, 424
389, 71, 442
413, 39, 459
406, 33, 462
428, 22, 468
59, 320, 309
85, 333, 302
111, 311, 314
102, 328, 305
849, 131, 410
485, 16, 471
472, 24, 467
465, 28, 465
485, 24, 467
454, 45, 456
466, 31, 463
466, 30, 464
471, 35, 461
480, 50, 453
517, 61, 447
570, 356, 290
232, 292, 324
416, 226, 359
471, 450, 240
469, 421, 255
468, 420, 256
468, 420, 256
468, 421, 255
469, 421, 255
469, 425, 253
471, 423, 254
469, 420, 256
466, 418, 257
468, 420, 256
469, 421, 255
468, 420, 256
469, 421, 255
469, 421, 255
468, 423, 254
469, 421, 255
468, 420, 256
468, 420, 256
468, 420, 256
471, 421, 255
472, 425, 253
469, 420, 256
468, 420, 256
468, 421, 255
466, 418, 257
471, 423, 254
471, 423, 254
466, 418, 257
468, 420, 256
468, 420, 256
471, 423, 254
471, 423, 254
469, 420, 256
468, 420, 256
465, 416, 258
466, 420, 256
468, 420, 256
469, 420, 256
468, 420, 256
465, 416, 258
465, 416, 258
468, 420, 256
468, 420, 256
469, 420, 256
466, 420, 256
465, 416, 258
466, 418, 257
468, 418, 257
465, 414, 259
469, 420, 256
466, 416, 258
466, 418, 257
469, 420, 256
468, 420, 256
466, 418, 257
468, 420, 256
468, 418, 257
469, 420, 256
469, 420, 256
469, 421, 255
468, 420, 256
468, 420, 256
466, 416, 258
468, 420, 256
466, 418, 257
468, 420, 256
466, 418, 257
466, 416, 258
469, 418, 257
468, 420, 256
464, 412, 260
468, 420, 256
469, 420, 256
466, 416, 258
468, 418, 257
468, 418, 257
466, 416, 258
468, 420, 256
466, 420, 256
465, 418, 257
466, 416, 258
465, 416, 258
466, 418, 257
466, 416, 258
469, 421, 255
465, 416, 258
469, 420, 256
466, 418, 257
469, 421, 255
468, 420, 256
466, 418, 257
466, 418, 257
468, 421, 255
468, 420, 256
466, 420, 256
468, 421, 255
466, 418, 257
466, 420, 256
468, 421, 255
468, 420, 256
469, 421, 255
469, 420, 256
469, 420, 256
466, 420, 256
466, 420, 256
466, 418, 257
469, 421, 255
469, 421, 255
471, 421, 255
466, 418, 257
471, 423, 254
466, 420, 256
471, 421, 255
468, 421, 255
468, 421, 255
468, 420, 256
469, 421, 255
469, 420, 256
468, 418, 257
468, 420, 256
469, 421, 255
468, 420, 256
466, 420, 256
468, 420, 256
469, 420, 256
469, 421, 255
465, 418, 257
468, 421, 255
466, 418, 257
465, 418, 257
466, 420, 256
468, 418, 257
468, 420, 256
468, 420, 256
466, 418, 257
468, 420, 256
468, 420, 256
465, 416, 258
466, 418, 257
466, 418, 257
465, 416, 258
466, 421, 255
464, 414, 259
468, 420, 256
468, 418, 257
468, 420, 256
468, 420, 256
466, 418, 257
464, 414, 259
468, 420, 256
468, 418, 257
465, 416, 258
466, 418, 257
468, 420, 256
466, 418, 257
469, 421, 255
469, 421, 255
471, 421, 255
466, 418, 257
471, 420, 256
468, 420, 256
469, 421, 255
471, 421, 255
468, 420, 256
469, 421, 255
468, 421, 255
466, 418, 257
465, 416, 258
468, 418, 257
466, 420, 256
466, 416, 258
468, 421, 255
468, 421, 255
469, 421, 255
468, 421, 255
465, 414, 259
468, 421, 255
468, 420, 256
471, 421, 255
469, 421, 255
468, 420, 256
469, 420, 256
466, 420, 256
466, 421, 255
469, 421, 255
469, 421, 255
468, 420, 256
468, 420, 256
468, 420, 256
469, 420, 256
468, 420, 256
468, 418, 257
466, 421, 255
469, 420, 256
468, 421, 255
468, 420, 256
469, 421, 255
469, 421, 255
468, 420, 256
468, 420, 256
468, 421, 255
468, 420, 256
466, 418, 257
468, 420, 256
469, 421, 255
466, 420, 256
468, 420, 256
466, 418, 257
466, 420, 256
469, 421, 255
468, 421, 255
468, 420, 256
468, 420, 256
468, 420, 256
469, 420, 256
468, 421, 255
469, 421, 255
468, 421, 255
468, 420, 256
468, 418, 257
466, 418, 257
466, 416, 258
466, 418, 257
468, 420, 256
466, 418, 257
466, 420, 256
465, 416, 258
469, 421, 255
466, 420, 256
466, 418, 257
466, 418, 257
469, 421, 255
466, 418, 257
465, 416, 258
465, 416, 258
468, 420, 256
468, 418, 257
466, 418, 257
468, 420, 256
466, 418, 257
469, 421, 255
466, 418, 257
468, 420, 256
466, 418, 257
465, 418, 257
465, 418, 257
469, 420, 256
465, 414, 259
468, 418, 257
465, 416, 258
468, 418, 257
469, 420, 256
468, 420, 256
469, 421, 255
466, 420, 256
468, 420, 256
469, 420, 256
466, 418, 257
469, 421, 255
468, 418, 257
469, 420, 256
469, 420, 256
468, 418, 257
468, 418, 257
468, 421, 255
468, 418, 257
468, 418, 257
468, 420, 256
465, 418, 257
466, 418, 257
466, 416, 258
468, 418, 257
468, 418, 257
468, 420, 256
465, 414, 259
468, 418, 257
468, 418, 257
468, 420, 256
466, 418, 257
465, 416, 258
468, 418, 257
468, 418, 257
468, 420, 256
466, 420, 256
468, 420, 256
468, 420, 256
465, 418, 257
466, 420, 256
468, 420, 256
465, 416, 258
466, 418, 257
465, 416, 258
466, 418, 257
465, 416, 258
466, 418, 257
466, 418, 257
468, 420, 256
468, 420, 256
465, 418, 257
468, 418, 257
466, 416, 258
468, 418, 257
465, 416, 258
466, 418, 257
468, 420, 256
466, 420, 256
468, 418, 257
466, 418, 257
468, 420, 256
468, 418, 257
466, 420, 256
468, 420, 256
469, 421, 255
466, 418, 257
466, 420, 256
466, 418, 257
466, 420, 256
469, 418, 257
468, 418, 257
468, 420, 256
468, 418, 257
466, 418, 257
468, 420, 256
465, 414, 259
468, 418, 257
466, 420, 256
