900, 900
x軸, y軸（補正なし）, ypos（補正あり）
0, 0, 494
0, 0, 492
0, 0, 494
0, 0, 489
0, 0, 493
0, 0, 494
0, 0, 494
0, 0, 491
0, 0, 493
0, 0, 495
0, 0, 494
0, 0, 492
0, 0, 492
0, 0, 491
0, 0, 492
0, 0, 493
0, 0, 494
0, 0, 495
0, 0, 494
0, 0, 490
0, 0, 494
0, 0, 489
0, 0, 492
0, 0, 495
0, 0, 492
0, 0, 491
0, 0, 494
0, 0, 490
0, 0, 493
0, 0, 496
0, 0, 492
0, 0, 494
0, 0, 491
0, 0, 491
0, 0, 495
0, 0, 496
0, 0, 493
0, 0, 490
0, 0, 491
0, 0, 491
0, 0, 494
0, 0, 493
0, 0, 491
0, 0, 490
0, 0, 490
0, 0, 492
0, 0, 489
0, 0, 492
0, 0, 493
0, 0, 492
0, 0, 494
0, 0, 491
0, 0, 490
0, 0, 493
0, 0, 493
0, 0, 492
0, 0, 491
0, 0, 492
0, 0, 492
0, 0, 489
0, 0, 492
0, 0, 491
0, 0, 493
