900, 900
x軸, y軸（補正なし）, ypos（補正あり）
759, 525, 375
710, 517, 383
721, 520, 380
772, 518, 382
766, 522, 378
736, 516, 384
741, 512, 388
717, 520, 380
721, 521, 379
679, 630, 270
738, 520, 380
707, 517, 383
714, 519, 381
735, 515, 385
710, 519, 381
711, 518, 382
707, 518, 382
710, 522, 378
696, 625, 275
711, 521, 379
694, 625, 275
691, 626, 274
722, 524, 376
720, 521, 379
694, 626, 274
686, 630, 270
697, 626, 274
718, 521, 379
697, 626, 274
720, 519, 381
714, 519, 381
715, 520, 380
710, 520, 380
711, 518, 382
694, 626, 274
720, 520, 380
715, 519, 381
711, 519, 381
701, 625, 275
714, 519, 381
683, 631, 269
679, 631, 269
677, 631, 269
679, 630, 270
704, 625, 275
711, 518, 382
715, 518, 382
682, 629, 271
690, 627, 273
720, 520, 380
697, 625, 275
