900,900,
x軸, y軸（補正なし）, ypos（補正あり）
0,0,518
0,0,516
0,0,516
0,0,516
0,0,520
0,0,518
0,0,516
0,0,520
0,0,518
0,0,515
0,0,520
0,0,517
0,0,518
0,0,518
0,0,516
0,0,516
0,0,520
0,0,516
0,0,521
0,0,516
0,0,516
0,0,519
0,0,520
0,0,517
0,0,517
0,0,517
0,0,518
0,0,517
0,0,517
0,0,521
0,0,518
0,0,516
0,0,518
0,0,519
0,0,518
0,0,518
0,0,521
0,0,518
0,0,522
0,0,520
0,0,519
0,0,523
0,0,524
0,0,516
0,0,520
0,0,521
0,0,520
0,0,517
0,0,515
0,0,514
0,0,517
0,0,520
0,0,518
0,0,520
