700,700,
x軸, y軸（補正なし）, ypos（補正あり）
515,495,477
519,497,479
521,493,475
515,494,476
514,499,481
517,497,479
506,503,485
520,497,479
516,498,480
509,499,481
514,494,476
512,496,478
514,493,475
517,497,479
515,496,478
512,503,485
514,496,478
519,491,473
515,494,476
515,494,476
515,495,477
519,495,477
515,496,478
512,497,479
517,494,476
515,498,480
511,497,479
515,495,477
517,493,475
512,498,480
513,496,478
517,498,480
515,497,479
514,500,482
516,495,477
517,496,478
516,492,474
513,494,476
510,498,480
518,497,479
513,496,478
515,496,478
514,497,479
513,497,479
520,493,475
516,496,478
515,496,478
517,491,473
514,493,475
509,499,481
511,497,479
519,494,476
517,494,476
517,490,472
518,494,476
519,494,476
520,495,477
512,498,480
517,493,475
516,499,481
518,498,480
516,492,474
516,496,478
516,491,473
515,492,474
519,497,479
516,495,477
516,496,478
515,497,479
515,492,474
516,495,477
511,498,480
515,495,477
516,493,475
520,493,475
512,497,479
519,498,480
516,493,475
514,498,480
516,494,476
517,493,475
517,495,477
515,496,478
520,491,473
514,495,477
521,490,472
516,493,475
516,497,479
519,492,474
512,500,482
518,493,475
516,493,475
512,495,477
514,498,480
516,493,475
520,492,474
517,496,478
515,494,476
516,495,477
516,498,480
515,498,480
517,493,475
518,497,479
519,496,478
514,494,476
513,493,475
515,495,477
511,496,478
514,492,474
518,491,473
514,499,481
515,494,476
517,491,473
515,494,476
512,497,479
519,492,474
517,500,482
515,495,477
520,491,473
515,500,482
516,492,474
518,493,475
519,493,475
511,499,481
514,493,475
516,499,481
516,494,476
517,492,474
514,493,475
518,493,475
516,494,476
516,493,475
516,498,480
510,500,482
513,494,476
512,495,477
514,499,481
515,492,474
518,494,476
513,494,476
510,496,478
512,490,472
515,492,474
515,494,476
517,492,474
513,495,477
512,497,479
511,495,477
515,497,479
511,498,480
510,495,477
507,500,482
514,493,475
518,493,475
515,496,478
512,494,476
515,497,479
514,494,476
516,493,475
510,498,480
512,493,475
514,494,476
516,498,480
520,489,471
514,493,475
511,501,483
513,498,480
519,495,477
516,492,474
514,497,479
514,497,479
515,493,475
515,500,482
516,496,478
516,492,474
514,493,475
516,490,472
520,492,474
513,495,477
514,495,477
509,496,478
512,491,473
522,494,476
513,498,480
514,494,476
517,497,479
521,494,476
517,497,479
517,497,479
511,497,479
521,489,471
512,495,477
512,493,475
511,496,478
514,495,477
510,499,481
517,491,473
509,494,476
516,497,479
512,490,472
515,492,474
518,491,473
515,494,476
512,499,481
507,498,480
516,493,475
512,501,483
510,502,484
513,495,477
509,499,481
516,496,478
514,494,476
514,495,477
519,496,478
514,495,477
510,496,478
513,493,475
516,492,474
518,497,479
516,493,475
515,501,483
521,494,476
508,499,481
511,493,475
511,493,475
511,495,477
513,499,481
515,492,474
515,496,478
521,491,473
510,496,478
515,494,476
515,495,477
517,493,475
516,492,474
518,494,476
512,496,478
509,503,485
518,493,475
514,494,476
518,492,474
515,492,474
510,495,477
514,496,478
512,499,481
511,500,482
518,496,478
517,492,474
510,496,478
513,492,474
517,498,480
516,494,476
514,492,474
512,498,480
516,490,472
514,493,475
524,492,474
513,492,474
517,494,476
513,496,478
509,496,478
512,498,480
509,496,478
511,495,477
520,491,473
516,495,477
514,495,477
513,497,479
514,497,479
513,494,476
512,495,477
509,497,479
512,498,480
512,496,478
517,491,473
518,492,474
518,492,474
514,494,476
516,492,474
509,499,481
518,497,479
517,493,475
513,495,477
515,502,484
513,495,477
514,500,482
514,498,480
520,493,475
514,495,477
519,495,477
516,496,478
515,500,482
513,499,481
511,501,483
510,499,481
518,496,478
513,497,479
517,497,479
516,499,481
514,500,482
516,493,475
516,498,480
516,497,479
514,495,477
517,496,478
519,493,475
518,495,477
510,503,485
508,502,484
518,494,476
515,495,477
516,495,477
517,498,480
516,497,479
519,491,473
515,496,478
518,498,480
518,495,477
517,493,475
515,497,479
516,493,475
515,495,477
517,493,475
520,493,475
516,501,483
518,493,475
516,496,478
512,498,480
517,495,477
517,495,477
512,498,480
517,496,478
516,495,477
512,496,478
512,498,480
518,497,479
518,491,473
514,494,476
517,499,481
519,492,474
519,492,474
519,497,479
517,494,476
519,496,478
515,498,480
517,492,474
518,496,478
508,497,479
518,491,473
514,496,478
515,495,477
515,494,476
513,498,480
515,493,475
512,494,476
517,496,478
513,496,478
512,498,480
517,495,477
516,497,479
516,493,475
512,492,474
512,495,477
515,491,473
516,493,475
515,499,481
516,494,476
516,494,476
514,493,475
518,492,474
510,497,479
514,496,478
518,491,473
513,496,478
515,498,480
